attempt,mine_num,floor_num,no rock,empty rock,junk ore,copper,silver,gold,mystrile,pink diamond,alexandrite,moon stone,sand rose,diamond,emerald,ruby,topaz,peridot,fluorite,agate,amethyst,spring sun,summer sun,fall sun,winter sun,mythic stone,adamantite,orichalc,blue wonderful,green wonderful,red wonderful,yellow wonderful,orange wonderful,purple wonderful,indigo wonderful,black wonderful,white wonderful,empty tile,down stairs,covered hole,money bag,black grass,tiled square,unearthed hole,staircase up,staircase down,lithograph,cursed tool,cursed accessory,bronze coin,silver coin,gold coin
55,1,3,844,8,4,5,7,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,815,22,2,24,6,0,0,1,0,0,0,0,0,0,0
56,1,3,840,13,3,5,7,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,819,21,2,23,4,0,0,1,0,0,0,0,0,0,0
57,1,3,846,4,5,5,8,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,814,22,3,24,6,0,0,1,0,0,0,0,0,0,0
58,1,3,837,14,5,5,7,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,812,22,2,28,5,0,0,1,0,0,0,0,0,0,0
59,1,3,835,16,5,6,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,814,22,1,27,5,0,0,1,0,0,0,0,0,0,0
60,1,3,847,5,4,6,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,816,20,3,24,6,0,0,1,0,0,0,0,0,0,0
61,1,3,842,7,4,6,10,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,815,21,4,24,5,0,0,1,0,0,0,0,0,0,0
62,1,3,842,8,5,6,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,816,21,3,24,5,0,0,1,0,0,0,0,0,0,0
63,1,3,841,10,4,6,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,813,21,2,28,5,0,0,1,0,0,0,0,0,0,0
64,1,3,850,2,4,6,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,817,21,1,24,6,0,0,1,0,0,0,0,0,0,0
65,1,3,847,0,5,6,10,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,819,21,2,23,4,0,0,1,0,0,0,0,0,0,0
66,1,3,847,1,5,5,10,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,815,21,4,24,5,0,0,1,0,0,0,0,0,0,0
67,1,3,843,6,4,5,10,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,814,22,1,27,5,0,0,1,0,0,0,0,0,0,0
68,1,3,838,14,5,5,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,811,25,1,26,6,0,0,1,0,0,0,0,0,0,0
69,1,3,839,8,5,6,10,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,811,25,1,26,6,0,0,1,0,0,0,0,0,0,0
70,1,3,848,0,4,6,10,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,812,22,2,28,5,0,0,1,0,0,0,0,0,0,0
71,1,3,838,10,5,5,10,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,808,23,3,30,5,0,0,1,0,0,0,0,0,0,0
72,1,3,849,0,4,5,10,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,813,21,2,28,5,0,0,1,0,0,0,0,0,0,0
73,1,3,838,11,5,6,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,817,25,1,22,4,0,0,1,0,0,0,0,0,0,0
74,1,3,835,15,4,6,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,815,25,1,22,6,0,0,1,0,0,0,0,0,0,0
75,1,3,848,3,5,5,7,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,807,24,4,29,5,0,0,1,0,0,0,0,0,0,0
76,1,3,849,3,4,5,7,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,807,24,4,29,5,0,0,1,0,0,0,0,0,0,0
77,1,3,846,5,4,6,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,811,20,4,29,5,0,0,1,0,0,0,0,0,0,0
78,1,3,844,8,5,5,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,809,22,3,30,5,0,0,1,0,0,0,0,0,0,0
79,1,3,847,3,5,5,8,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,807,25,2,30,5,0,0,1,0,0,0,0,0,0,0
80,1,3,839,12,4,5,8,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,817,23,1,22,6,0,0,1,0,0,0,0,0,0,0
81,1,3,846,3,4,5,10,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,817,25,1,22,4,0,0,1,0,0,0,0,0,0,0
82,1,3,838,10,5,5,10,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,810,25,3,26,5,0,0,1,0,0,0,0,0,0,0
83,1,3,847,4,5,6,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,818,24,1,22,4,0,0,1,0,0,0,0,0,0,0
84,1,3,839,13,4,6,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,811,24,3,26,5,0,0,1,0,0,0,0,0,0,0
85,1,3,844,9,4,5,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,817,23,1,22,6,0,0,1,0,0,0,0,0,0,0
86,1,3,848,1,4,6,9,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,814,23,1,26,5,0,0,1,0,0,0,0,0,0,0
87,1,3,848,3,4,6,7,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,815,25,1,22,6,0,0,1,0,0,0,0,0,0,0
88,1,3,842,7,4,6,10,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,819,22,3,21,4,0,0,1,0,0,0,0,0,0,0
89,1,3,850,0,5,6,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,813,24,1,26,5,0,0,1,0,0,0,0,0,0,0
90,1,3,845,5,4,6,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,811,24,3,26,5,0,0,1,0,0,0,0,0,0,0
91,1,3,839,12,5,6,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,806,25,3,29,6,0,0,1,0,0,0,0,0,0,0
92,1,3,845,7,5,5,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,808,24,4,29,4,0,0,1,0,0,0,0,0,0,0
93,1,3,847,1,5,5,10,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,819,22,3,21,4,0,0,1,0,0,0,0,0,0,0
94,1,3,836,13,5,6,8,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,819,22,1,21,6,0,0,1,0,0,0,0,0,0,0
95,1,3,840,10,5,6,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,809,22,3,29,6,0,0,1,0,0,0,0,0,0,0
96,1,3,848,3,4,6,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,811,23,4,25,6,0,0,1,0,0,0,0,0,0,0
97,1,3,849,0,5,6,8,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,808,24,4,29,4,0,0,1,0,0,0,0,0,0,0
98,1,3,845,5,4,6,8,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,806,25,3,29,6,0,0,1,0,0,0,0,0,0,0
99,1,3,848,3,4,5,8,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,817,24,3,20,5,0,0,1,0,0,0,0,0,0,0
0,1,4,839,10,6,6,7,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,812,24,4,24,5,0,0,1,0,0,0,0,0,0,0
1,1,4,836,15,4,5,7,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,816,23,3,21,6,0,0,1,0,0,0,0,0,0,0
2,1,4,842,9,5,6,6,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,815,24,1,23,6,0,0,1,0,0,0,0,0,0,0
3,1,4,849,3,4,6,6,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,809,25,3,26,6,0,0,1,0,0,0,0,0,0,0
4,1,4,844,9,4,5,6,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,815,24,1,23,6,0,0,1,0,0,0,0,0,0,0
5,1,4,843,5,6,5,9,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,813,25,4,21,6,0,0,1,0,0,0,0,0,0,0
6,1,4,844,4,4,5,8,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,813,25,4,21,6,0,0,1,0,0,0,0,0,0,0
7,1,4,845,3,6,6,8,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,813,25,4,21,6,0,0,1,0,0,0,0,0,0,0
8,1,4,842,5,4,6,8,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,817,21,4,21,6,0,0,1,0,0,0,0,0,0,0
9,1,4,838,12,6,5,7,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,814,23,2,24,6,0,0,1,0,0,0,0,0,0,0
10,1,4,841,10,6,4,7,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,815,24,4,21,5,0,0,1,0,0,0,0,0,0,0
11,1,4,842,10,5,4,7,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,815,24,4,21,5,0,0,1,0,0,0,0,0,0,0
12,1,4,850,0,5,5,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,815,24,1,23,6,0,0,1,0,0,0,0,0,0,0
13,1,4,839,10,4,5,10,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,809,21,4,29,6,0,0,1,0,0,0,0,0,0,0
14,1,4,844,3,6,4,10,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,816,21,3,24,5,0,0,1,0,0,0,0,0,0,0
15,1,4,838,13,4,4,7,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,806,25,3,29,6,0,0,1,0,0,0,0,0,0,0
16,1,4,843,6,4,4,10,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,819,23,1,21,5,0,0,1,0,0,0,0,0,0,0
17,1,4,836,16,4,5,7,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,819,20,2,23,5,0,0,1,0,0,0,0,0,0,0
18,1,4,837,16,3,5,7,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,819,20,2,23,5,0,0,1,0,0,0,0,0,0,0
19,1,4,848,0,5,5,9,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,816,21,3,24,5,0,0,1,0,0,0,0,0,0,0
20,1,4,842,7,4,5,9,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,807,24,3,29,6,0,0,1,0,0,0,0,0,0,0
21,1,4,837,9,5,6,10,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,814,22,2,27,4,0,0,1,0,0,0,0,0,0,0
22,1,4,836,10,5,6,10,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,815,20,3,27,4,0,0,1,0,0,0,0,0,0,0
23,1,4,842,5,6,6,7,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,818,20,3,23,5,0,0,1,0,0,0,0,0,0,0
24,1,4,846,2,4,5,10,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,806,25,3,29,6,0,0,1,0,0,0,0,0,0,0
25,1,4,841,8,4,6,7,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,813,22,3,27,4,0,0,1,0,0,0,0,0,0,0
26,1,4,835,12,5,5,8,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,816,24,2,22,5,0,0,1,0,0,0,0,0,0,0
27,1,4,846,1,5,6,7,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,818,20,3,23,5,0,0,1,0,0,0,0,0,0,0
28,1,4,839,7,6,6,8,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,821,21,1,21,5,0,0,1,0,0,0,0,0,0,0
29,1,4,847,0,6,5,8,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,818,20,3,23,5,0,0,1,0,0,0,0,0,0,0
30,1,4,842,3,6,5,10,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,820,21,2,21,5,0,0,1,0,0,0,0,0,0,0
31,1,4,839,8,6,6,9,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,817,21,3,22,6,0,0,1,0,0,0,0,0,0,0
32,1,4,842,5,4,5,10,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,819,22,3,21,4,0,0,1,0,0,0,0,0,0,0
33,1,4,836,13,5,6,8,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,819,21,3,22,4,0,0,1,0,0,0,0,0,0,0
34,1,4,841,5,6,6,10,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,818,20,3,22,6,0,0,1,0,0,0,0,0,0,0
35,1,4,836,11,5,6,10,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,820,22,1,22,4,0,0,1,0,0,0,0,0,0,0
36,1,4,847,0,5,6,10,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,820,21,2,21,5,0,0,1,0,0,0,0,0,0,0
37,1,4,842,5,5,6,10,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,817,23,3,22,4,0,0,1,0,0,0,0,0,0,0
38,1,4,850,0,6,5,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,815,20,3,27,4,0,0,1,0,0,0,0,0,0,0
39,1,4,841,2,6,6,10,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,820,20,3,22,4,0,0,1,0,0,0,0,0,0,0
40,1,4,835,15,4,5,9,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,818,20,1,24,6,0,0,1,0,0,0,0,0,0,0
41,1,4,850,0,4,6,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,821,21,1,21,5,0,0,1,0,0,0,0,0,0,0
42,1,4,843,6,5,6,7,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,820,22,1,22,4,0,0,1,0,0,0,0,0,0,0
43,1,4,845,5,4,6,7,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,820,20,3,22,4,0,0,1,0,0,0,0,0,0,0
44,1,4,839,9,5,6,7,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,818,20,1,24,6,0,0,1,0,0,0,0,0,0,0
45,1,4,844,5,5,5,7,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,821,21,1,22,4,0,0,1,0,0,0,0,0,0,0
46,1,4,847,0,5,6,7,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,820,20,3,22,4,0,0,1,0,0,0,0,0,0,0
47,1,4,845,3,4,6,7,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,822,20,1,22,4,0,0,1,0,0,0,0,0,0,0
48,1,4,847,1,6,5,7,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,821,21,1,22,4,0,0,1,0,0,0,0,0,0,0
49,1,4,847,3,4,5,7,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,822,20,1,22,4,0,0,1,0,0,0,0,0,0,0
50,1,4,847,1,5,5,10,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,809,21,4,30,5,0,0,1,0,0,0,0,0,0,0
51,1,4,839,8,5,5,8,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,813,25,3,24,4,0,0,1,0,0,0,0,0,0,0
52,1,4,836,10,5,5,10,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,817,25,1,22,4,0,0,1,0,0,0,0,0,0,0
53,1,4,835,10,6,5,9,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,815,24,1,25,4,0,0,1,0,0,0,0,0,0,0
54,1,4,843,3,5,5,9,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,817,22,3,21,6,0,0,1,0,0,0,0,0,0,0
55,1,4,845,0,6,6,9,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,815,22,3,24,5,0,0,1,0,0,0,0,0,0,0
56,1,4,848,0,4,5,10,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,813,20,1,30,5,0,0,1,0,0,0,0,0,0,0
57,1,4,840,7,4,6,9,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,822,21,1,21,4,0,0,1,0,0,0,0,0,0,0
58,1,4,842,5,5,6,8,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,817,25,1,22,4,0,0,1,0,0,0,0,0,0,0
59,1,4,846,0,6,5,10,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,813,25,3,24,4,0,0,1,0,0,0,0,0,0,0
60,1,4,842,5,6,6,7,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,815,24,1,25,4,0,0,1,0,0,0,0,0,0,0
61,1,4,846,2,4,5,10,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,816,22,3,24,4,0,0,1,0,0,0,0,0,0,0
62,1,4,838,11,5,5,7,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,815,22,1,25,6,0,0,1,0,0,0,0,0,0,0
63,1,4,847,1,5,5,9,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,817,25,1,22,4,0,0,1,0,0,0,0,0,0,0
64,1,4,847,0,5,6,9,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,817,25,1,22,4,0,0,1,0,0,0,0,0,0,0
65,1,4,843,2,6,6,9,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,813,24,1,25,6,0,0,1,0,0,0,0,0,0,0
66,1,4,846,0,5,6,9,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,820,22,1,22,4,0,0,1,0,0,0,0,0,0,0
67,1,4,847,0,5,5,9,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,820,22,1,22,4,0,0,1,0,0,0,0,0,0,0
68,1,4,847,1,4,5,9,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,818,24,1,20,6,0,0,1,0,0,0,0,0,0,0
69,1,4,840,9,5,5,7,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,816,23,4,22,4,0,0,1,0,0,0,0,0,0,0
70,1,4,840,10,4,5,7,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,817,24,2,22,4,0,0,1,0,0,0,0,0,0,0
71,1,4,839,7,6,6,8,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,819,22,2,22,4,0,0,1,0,0,0,0,0,0,0
72,1,4,847,0,5,6,8,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,815,22,1,25,6,0,0,1,0,0,0,0,0,0,0
73,1,4,836,13,4,6,8,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,817,22,4,20,6,0,0,1,0,0,0,0,0,0,0
74,1,4,838,11,6,5,8,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,812,22,4,26,5,0,0,1,0,0,0,0,0,0,0
75,1,4,842,8,4,5,7,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,809,25,4,26,5,0,0,1,0,0,0,0,0,0,0
76,1,4,840,9,5,5,9,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,812,22,4,26,5,0,0,1,0,0,0,0,0,0,0
77,1,4,847,3,4,5,9,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,817,24,2,22,4,0,0,1,0,0,0,0,0,0,0
78,1,4,837,10,5,5,8,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,818,24,1,21,5,0,0,1,0,0,0,0,0,0,0
79,1,4,838,10,6,5,9,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,818,24,1,21,5,0,0,1,0,0,0,0,0,0,0
80,1,4,841,8,4,6,9,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,815,22,4,24,4,0,0,1,0,0,0,0,0,0,0
81,1,4,845,0,6,5,9,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,818,21,4,20,6,0,0,1,0,0,0,0,0,0,0
82,1,4,846,0,4,6,9,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,818,21,4,20,6,0,0,1,0,0,0,0,0,0,0
83,1,4,840,6,5,5,10,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,813,24,4,24,4,0,0,1,0,0,0,0,0,0,0
