attempt,mine_num,floor_num,no rock,empty rock,junk ore,copper,silver,gold,mystrile,pink diamond,alexandrite,moon stone,sand rose,diamond,emerald,ruby,topaz,peridot,fluorite,agate,amethyst,spring sun,summer sun,fall sun,winter sun,mythic stone,adamantite,orichalc,blue wonderful,green wonderful,red wonderful,yellow wonderful,orange wonderful,purple wonderful,indigo wonderful,black wonderful,white wonderful,empty tile,down stairs,covered hole,money bag,black grass,tiled square,unearthed hole,staircase up,staircase down,lithograph,cursed tool,cursed accessory,bronze coin,silver coin,gold coin
274,1,100,369,10,13,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,380,23,1,0,0,0,0,0,0,1,0,0,0,0,0
275,1,100,370,1,17,0,0,0,0,0,0,1,1,15,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,383,20,1,0,0,0,0,0,0,1,0,0,0,0,0
276,1,100,370,11,11,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,383,20,1,0,0,0,0,0,0,1,0,0,0,0,0
277,1,100,371,5,12,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,379,24,1,0,0,0,0,0,0,1,0,0,0,0,0
278,1,100,371,6,13,0,0,0,0,0,0,1,1,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,379,24,1,0,0,0,0,0,0,1,0,0,0,0,0
279,1,100,369,4,16,0,0,0,0,0,0,1,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,380,23,1,0,0,0,0,0,0,1,0,0,0,0,0
280,1,100,369,4,17,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,380,23,1,0,0,0,0,0,0,1,0,0,0,0,0
281,1,100,370,4,16,0,0,0,0,0,0,0,1,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,378,25,1,0,0,0,0,0,0,1,0,0,0,0,0
282,1,100,370,5,15,0,0,0,0,0,0,0,1,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,382,21,1,0,0,0,0,0,0,1,0,0,0,0,0
283,1,100,368,8,12,0,0,0,0,0,0,1,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,382,21,1,0,0,0,0,0,0,1,0,0,0,0,0
284,1,100,371,6,14,0,0,0,0,0,0,1,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,380,23,1,0,0,0,0,0,0,1,0,0,0,0,0
285,1,100,370,8,13,0,0,0,0,0,0,1,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,383,20,1,0,0,0,0,0,0,1,0,0,0,0,0
286,1,100,370,9,11,0,0,0,0,0,0,0,1,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,381,22,1,0,0,0,0,0,0,1,0,0,0,0,0
287,1,100,371,2,14,0,0,0,0,0,0,1,1,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,381,22,1,0,0,0,0,0,0,1,0,0,0,0,0
288,1,100,370,5,16,0,0,0,0,0,0,1,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,378,25,1,0,0,0,0,0,0,1,0,0,0,0,0
289,1,100,369,7,16,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,378,25,1,0,0,0,0,0,0,1,0,0,0,0,0
290,1,100,368,3,16,0,0,0,0,0,0,0,0,18,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,381,22,1,0,0,0,0,0,0,1,0,0,0,0,0
291,1,100,369,10,13,0,0,0,0,0,0,1,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,381,22,1,0,0,0,0,0,0,1,0,0,0,0,0
292,1,100,369,11,12,0,0,0,0,0,0,1,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,381,22,1,0,0,0,0,0,0,1,0,0,0,0,0
293,1,100,372,5,15,0,0,0,0,0,0,0,0,13,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,381,22,1,0,0,0,0,0,0,1,0,0,0,0,0
294,1,100,371,10,11,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,381,22,1,0,0,0,0,0,0,1,0,0,0,0,0
295,1,100,369,4,14,0,0,0,0,0,0,0,1,17,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,383,20,1,0,0,0,0,0,0,1,0,0,0,0,0
296,1,100,368,6,13,0,0,0,0,0,0,0,1,17,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,382,21,1,0,0,0,0,0,0,1,0,0,0,0,0
297,1,100,369,3,14,0,0,0,0,0,0,0,0,19,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,381,22,1,0,0,0,0,0,0,1,0,0,0,0,0
298,1,100,371,5,12,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,382,21,1,0,0,0,0,0,0,1,0,0,0,0,0
299,1,100,371,6,13,0,0,0,0,0,0,0,1,14,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,381,22,1,0,0,0,0,0,0,1,0,0,0,0,0
300,1,100,371,3,12,0,0,0,0,0,0,1,0,18,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,379,24,1,0,0,0,0,0,0,1,0,0,0,0,0
301,1,100,370,7,10,0,0,0,0,0,0,0,0,18,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,383,20,1,0,0,0,0,0,0,1,0,0,0,0,0
302,1,100,371,3,13,0,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,383,20,1,0,0,0,0,0,0,1,0,0,0,0,0
303,1,100,373,5,10,0,0,0,0,0,0,0,0,17,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,383,20,1,0,0,0,0,0,0,1,0,0,0,0,0
304,1,100,372,5,14,0,0,0,0,0,0,0,1,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,378,25,1,0,0,0,0,0,0,1,0,0,0,0,0
305,1,100,370,8,12,0,0,0,0,0,0,1,1,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,381,22,1,0,0,0,0,0,0,1,0,0,0,0,0
306,1,100,372,7,12,0,0,0,0,0,0,1,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,381,22,1,0,0,0,0,0,0,1,0,0,0,0,0
307,1,100,370,3,13,0,0,0,0,0,0,0,0,19,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,383,20,1,0,0,0,0,0,0,1,0,0,0,0,0
308,1,100,371,9,10,0,0,0,0,0,0,1,1,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,382,21,1,0,0,0,0,0,0,1,0,0,0,0,0
309,1,100,371,5,10,0,0,0,0,0,0,1,0,18,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,380,23,1,0,0,0,0,0,0,1,0,0,0,0,0
310,1,100,371,5,11,0,0,0,0,0,0,0,0,18,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,380,23,1,0,0,0,0,0,0,1,0,0,0,0,0
311,1,100,369,5,14,0,0,0,0,0,0,0,0,17,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,379,24,1,0,0,0,0,0,0,1,0,0,0,0,0
312,1,100,370,4,13,0,0,0,0,0,0,0,0,18,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,382,21,1,0,0,0,0,0,0,1,0,0,0,0,0
313,1,100,371,4,15,0,0,0,0,0,0,1,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,379,24,1,0,0,0,0,0,0,1,0,0,0,0,0
314,1,100,370,5,13,0,0,0,0,0,0,1,1,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,379,24,1,0,0,0,0,0,0,1,0,0,0,0,0
315,1,100,371,2,15,0,0,0,0,0,0,0,0,17,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,379,24,1,0,0,0,0,0,0,1,0,0,0,0,0
316,1,100,370,1,15,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,380,23,1,0,0,0,0,0,0,1,0,0,0,0,0
317,1,100,372,3,13,0,0,0,0,0,0,0,0,17,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,380,23,1,0,0,0,0,0,0,1,0,0,0,0,0
318,1,100,370,3,12,0,0,0,0,0,0,1,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,382,21,1,0,0,0,0,0,0,1,0,0,0,0,0
319,1,100,369,7,10,0,0,0,0,0,0,1,1,17,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,378,25,1,0,0,0,0,0,0,1,0,0,0,0,0
320,1,100,371,7,10,0,0,0,0,0,0,0,0,17,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,378,25,1,0,0,0,0,0,0,1,0,0,0,0,0
321,1,100,371,5,9,0,0,0,0,0,0,1,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,378,25,1,0,0,0,0,0,0,1,0,0,0,0,0
322,1,100,372,3,13,0,0,0,0,0,0,1,0,16,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,378,25,1,0,0,0,0,0,0,1,0,0,0,0,0
323,1,100,372,3,14,0,0,0,0,0,0,0,0,16,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,378,25,1,0,0,0,0,0,0,1,0,0,0,0,0
324,1,100,369,7,11,0,0,0,0,0,0,1,0,17,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,381,22,1,0,0,0,0,0,0,1,0,0,0,0,0
325,1,100,372,2,15,0,0,0,0,0,0,1,1,14,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,380,24,0,0,0,0,0,0,0,1,0,0,0,0,0
326,1,100,374,2,14,0,0,0,0,0,0,0,1,14,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,380,24,0,0,0,0,0,0,0,1,0,0,0,0,0
327,1,100,374,0,14,0,0,0,0,0,0,1,0,16,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,378,25,1,0,0,0,0,0,0,1,0,0,0,0,0
328,1,100,374,1,13,0,0,0,0,0,0,1,0,16,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,381,23,0,0,0,0,0,0,0,1,0,0,0,0,0
329,1,100,373,8,9,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,383,20,1,0,0,0,0,0,0,1,0,0,0,0,0
330,1,100,373,4,12,0,0,0,0,0,0,1,0,15,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,381,22,1,0,0,0,0,0,0,1,0,0,0,0,0
331,1,100,371,7,16,0,0,0,0,0,0,0,1,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,379,24,1,0,0,0,0,0,0,1,0,0,0,0,0
332,1,100,371,6,16,0,0,0,0,0,0,0,0,12,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,382,21,1,0,0,0,0,0,0,1,0,0,0,0,0
333,1,100,371,2,17,0,0,0,0,0,0,0,0,15,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,382,21,1,0,0,0,0,0,0,1,0,0,0,0,0
334,1,100,369,4,17,0,0,0,0,0,0,0,1,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,381,22,1,0,0,0,0,0,0,1,0,0,0,0,0
335,1,100,370,4,14,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,381,22,1,0,0,0,0,0,0,1,0,0,0,0,0
336,1,100,370,4,16,0,0,0,0,0,0,0,1,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,381,22,1,0,0,0,0,0,0,1,0,0,0,0,0
337,1,100,371,0,15,0,0,0,0,0,0,1,1,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,381,22,1,0,0,0,0,0,0,1,0,0,0,0,0
338,1,100,369,6,15,0,0,0,0,0,0,1,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,384,19,1,0,0,0,0,0,0,1,0,0,0,0,0
339,1,100,369,10,11,0,0,0,0,0,0,0,0,15,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,380,23,1,0,0,0,0,0,0,1,0,0,0,0,0
340,1,100,368,10,12,0,0,0,0,0,0,1,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,384,19,1,0,0,0,0,0,0,1,0,0,0,0,0
341,1,100,371,3,12,0,0,0,0,0,0,0,1,18,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,384,19,1,0,0,0,0,0,0,1,0,0,0,0,0
342,1,100,368,3,16,0,0,0,0,0,0,1,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,384,19,1,0,0,0,0,0,0,1,0,0,0,0,0
343,1,100,371,5,10,0,0,0,0,0,0,0,1,18,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,384,19,1,0,0,0,0,0,0,1,0,0,0,0,0
344,1,100,370,10,9,0,0,0,0,0,0,1,1,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,383,20,1,0,0,0,0,0,0,1,0,0,0,0,0
345,1,100,369,3,15,0,0,0,0,0,0,0,0,18,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,382,21,1,0,0,0,0,0,0,1,0,0,0,0,0
346,1,100,368,4,16,0,0,0,0,0,0,0,1,16,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,379,24,1,0,0,0,0,0,0,1,0,0,0,0,0
347,1,100,370,6,12,0,0,0,0,0,0,1,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,382,21,1,0,0,0,0,0,0,1,0,0,0,0,0
348,1,100,371,4,12,0,0,0,0,0,0,0,0,18,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,379,24,1,0,0,0,0,0,0,1,0,0,0,0,0
349,1,100,370,1,13,0,0,0,0,0,0,1,1,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,381,22,1,0,0,0,0,0,0,1,0,0,0,0,0
350,1,100,371,0,14,0,0,0,0,0,0,1,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,384,19,1,0,0,0,0,0,0,1,0,0,0,0,0
351,1,100,370,2,13,0,0,0,0,0,0,1,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,382,21,1,0,0,0,0,0,0,1,0,0,0,0,0
352,1,100,370,8,10,0,0,0,0,0,0,0,1,16,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,384,19,1,0,0,0,0,0,0,1,0,0,0,0,0
353,1,100,372,2,11,0,0,0,0,0,0,1,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,378,25,1,0,0,0,0,0,0,1,0,0,0,0,0
354,1,100,372,2,14,0,0,0,0,0,0,1,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,378,25,1,0,0,0,0,0,0,1,0,0,0,0,0
355,1,100,372,3,10,0,0,0,0,0,0,1,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,378,25,1,0,0,0,0,0,0,1,0,0,0,0,0
356,1,100,369,6,10,0,0,0,0,0,0,1,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,381,22,1,0,0,0,0,0,0,1,0,0,0,0,0
357,1,100,369,10,10,0,0,0,0,0,0,1,1,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,380,23,1,0,0,0,0,0,0,1,0,0,0,0,0
358,1,100,369,1,15,0,0,0,0,0,0,0,1,19,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,380,23,1,0,0,0,0,0,0,1,0,0,0,0,0
359,1,100,370,9,9,0,0,0,0,0,0,1,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,378,25,1,0,0,0,0,0,0,1,0,0,0,0,0
360,1,100,370,3,13,0,0,0,0,0,0,1,0,18,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,378,25,1,0,0,0,0,0,0,1,0,0,0,0,0
361,1,100,370,3,15,0,0,0,0,0,0,0,1,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,378,25,1,0,0,0,0,0,0,1,0,0,0,0,0
362,1,100,369,10,9,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,381,22,1,0,0,0,0,0,0,1,0,0,0,0,0
363,1,100,370,5,14,0,0,0,0,0,0,1,0,15,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,382,21,1,0,0,0,0,0,0,1,0,0,0,0,0
364,1,100,369,7,13,0,0,0,0,0,0,0,1,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,378,25,1,0,0,0,0,0,0,1,0,0,0,0,0
365,1,100,369,8,13,0,0,0,0,0,0,1,0,14,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,381,22,1,0,0,0,0,0,0,1,0,0,0,0,0
366,1,100,368,9,13,0,0,0,0,0,0,1,0,14,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,383,20,1,0,0,0,0,0,0,1,0,0,0,0,0
367,1,100,370,3,18,0,0,0,0,0,0,1,0,13,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,383,20,1,0,0,0,0,0,0,1,0,0,0,0,0
368,1,100,370,6,15,0,0,0,0,0,0,1,1,12,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,383,20,1,0,0,0,0,0,0,1,0,0,0,0,0
369,1,100,371,6,14,0,0,0,0,0,0,1,1,12,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,383,20,1,0,0,0,0,0,0,1,0,0,0,0,0
370,1,100,369,9,14,0,0,0,0,0,0,1,0,12,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,378,25,1,0,0,0,0,0,0,1,0,0,0,0,0
371,1,100,369,7,17,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,378,25,1,0,0,0,0,0,0,1,0,0,0,0,0
372,1,100,371,8,14,0,0,0,0,0,0,0,0,12,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,378,25,1,0,0,0,0,0,0,1,0,0,0,0,0
373,1,100,369,5,16,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,382,21,1,0,0,0,0,0,0,1,0,0,0,0,0
374,1,100,373,9,12,0,0,0,0,0,0,0,0,11,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,383,20,1,0,0,0,0,0,0,1,0,0,0,0,0
375,1,100,367,1,18,0,0,0,0,0,0,0,1,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,380,23,1,0,0,0,0,0,0,1,0,0,0,0,0
376,1,100,370,12,12,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,381,22,1,0,0,0,0,0,0,1,0,0,0,0,0
377,1,100,369,1,17,0,0,0,0,0,0,1,1,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,380,23,1,0,0,0,0,0,0,1,0,0,0,0,0
378,1,100,367,7,12,0,0,0,0,0,0,0,1,18,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,378,25,1,0,0,0,0,0,0,1,0,0,0,0,0
379,1,100,370,5,16,0,0,0,0,0,0,0,1,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,378,25,1,0,0,0,0,0,0,1,0,0,0,0,0
380,1,100,370,2,16,0,0,0,0,0,0,1,0,16,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,378,25,1,0,0,0,0,0,0,1,0,0,0,0,0
381,1,100,370,3,15,0,0,0,0,0,0,1,0,16,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,380,23,1,0,0,0,0,0,0,1,0,0,0,0,0
382,1,100,369,5,14,0,0,0,0,0,0,1,0,16,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,383,20,1,0,0,0,0,0,0,1,0,0,0,0,0
383,1,100,370,5,13,0,0,0,0,0,0,1,0,16,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,383,20,1,0,0,0,0,0,0,1,0,0,0,0,0
384,1,100,369,5,15,0,0,0,0,0,0,1,1,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,381,22,1,0,0,0,0,0,0,1,0,0,0,0,0
385,1,100,369,2,16,0,0,0,0,0,0,1,1,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,381,22,1,0,0,0,0,0,0,1,0,0,0,0,0
386,1,100,370,8,11,0,0,0,0,0,0,0,0,16,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,381,22,1,0,0,0,0,0,0,1,0,0,0,0,0
387,1,100,371,3,14,0,0,0,0,0,0,1,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,381,22,1,0,0,0,0,0,0,1,0,0,0,0,0
388,1,100,371,7,11,0,0,0,0,0,0,1,1,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,381,22,1,0,0,0,0,0,0,1,0,0,0,0,0
389,1,100,371,0,13,0,0,0,0,0,0,1,1,19,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,381,22,1,0,0,0,0,0,0,1,0,0,0,0,0
390,1,100,372,4,11,0,0,0,0,0,0,1,1,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,380,23,1,0,0,0,0,0,0,1,0,0,0,0,0
391,1,100,374,2,12,0,0,0,0,0,0,1,1,15,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,383,20,1,0,0,0,0,0,0,1,0,0,0,0,0
392,1,100,372,0,14,0,0,0,0,0,0,0,1,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,381,22,1,0,0,0,0,0,0,1,0,0,0,0,0
393,1,100,374,4,11,0,0,0,0,0,0,1,0,15,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,383,20,1,0,0,0,0,0,0,1,0,0,0,0,0
394,1,100,374,3,8,0,0,0,0,0,0,0,1,19,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,383,20,1,0,0,0,0,0,0,1,0,0,0,0,0
395,1,100,372,4,15,0,0,0,0,0,0,0,1,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,382,21,1,0,0,0,0,0,0,1,0,0,0,0,0
396,1,100,371,3,11,0,0,0,0,0,0,1,1,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,378,25,1,0,0,0,0,0,0,1,0,0,0,0,0
397,1,100,371,6,15,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,382,21,1,0,0,0,0,0,0,1,0,0,0,0,0
398,1,100,371,5,10,0,0,0,0,0,0,0,1,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,379,24,1,0,0,0,0,0,0,1,0,0,0,0,0
399,1,100,371,8,13,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,380,23,1,0,0,0,0,0,0,1,0,0,0,0,0
400,1,100,371,9,11,0,0,0,0,0,0,1,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,378,25,1,0,0,0,0,0,0,1,0,0,0,0,0
401,1,100,370,5,15,0,0,0,0,0,0,0,1,14,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,383,20,1,0,0,0,0,0,0,1,0,0,0,0,0
402,1,100,370,3,17,0,0,0,0,0,0,1,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,378,25,1,0,0,0,0,0,0,1,0,0,0,0,0
