attempt,mine_num,floor_num,no rock,empty rock,junk ore,copper,silver,gold,mystrile,pink diamond,alexandrite,moon stone,sand rose,diamond,emerald,ruby,topaz,peridot,fluorite,agate,amethyst,spring sun,summer sun,fall sun,winter sun,mythic stone,adamantite,orichalc,blue wonderful,green wonderful,red wonderful,yellow wonderful,orange wonderful,purple wonderful,indigo wonderful,black wonderful,white wonderful,empty tile,down stairs,covered hole,money bag,black grass,tiled square,unearthed hole,staircase up,staircase down,lithograph,cursed tool,cursed accessory,bronze coin,silver coin,gold coin
51,2,155,856,6,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,817,10,2,37,3,0,0,0,0,0,0,0,0,0,0
52,2,155,855,10,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,822,11,2,31,3,0,0,0,0,0,0,0,0,0,0
53,2,155,858,7,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,817,10,2,37,3,0,0,0,0,0,0,0,0,0,0
54,2,155,858,5,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,814,11,2,39,3,0,0,0,0,0,0,0,0,0,0
55,2,155,856,6,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,817,12,1,36,3,0,0,0,0,0,0,0,0,0,0
56,2,155,855,9,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,821,12,1,31,4,0,0,0,0,0,0,0,0,0,0
57,2,155,857,7,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,818,10,2,36,3,0,0,0,0,0,0,0,0,0,0
58,2,155,857,5,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,821,12,1,31,4,0,0,0,0,0,0,0,0,0,0
59,2,155,856,9,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,818,11,1,36,3,0,0,0,0,0,0,0,0,0,0
60,2,155,857,5,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,817,12,1,36,3,0,0,0,0,0,0,0,0,0,0
61,2,155,855,8,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,814,11,2,37,5,0,0,0,0,0,0,0,0,0,0
62,2,155,856,6,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,814,11,2,37,5,0,0,0,0,0,0,0,0,0,0
63,2,155,855,9,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,813,12,2,39,3,0,0,0,0,0,0,0,0,0,0
64,2,155,857,8,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,815,10,2,37,5,0,0,0,0,0,0,0,0,0,0
65,2,155,858,5,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,815,10,2,37,5,0,0,0,0,0,0,0,0,0,0
66,2,155,856,8,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,815,10,2,39,3,0,0,0,0,0,0,0,0,0,0
67,2,155,857,6,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,815,10,2,39,3,0,0,0,0,0,0,0,0,0,0
68,2,155,856,8,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,814,11,2,37,5,0,0,0,0,0,0,0,0,0,0
69,2,155,857,7,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,814,11,2,37,5,0,0,0,0,0,0,0,0,0,0
70,2,155,857,7,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,815,10,2,37,5,0,0,0,0,0,0,0,0,0,0
71,2,155,858,8,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,814,10,2,39,4,0,0,0,0,0,0,0,0,0,0
72,2,155,859,5,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,814,10,2,39,4,0,0,0,0,0,0,0,0,0,0
73,2,155,857,8,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,819,12,2,33,3,0,0,0,0,0,0,0,0,0,0
74,2,155,858,7,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,819,12,2,33,3,0,0,0,0,0,0,0,0,0,0
75,2,155,857,6,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,816,10,2,38,3,0,0,0,0,0,0,0,0,0,0
76,2,155,856,8,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,818,11,1,36,3,0,0,0,0,0,0,0,0,0,0
77,2,155,857,5,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,818,11,1,36,3,0,0,0,0,0,0,0,0,0,0
78,2,155,855,10,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,820,11,1,32,5,0,0,0,0,0,0,0,0,0,0
79,2,155,858,7,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,819,10,1,36,3,0,0,0,0,0,0,0,0,0,0
80,2,155,858,4,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,816,11,1,38,3,0,0,0,0,0,0,0,0,0,0
81,2,155,855,9,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,819,11,1,33,5,0,0,0,0,0,0,0,0,0,0
82,2,155,857,5,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,818,12,1,33,5,0,0,0,0,0,0,0,0,0,0
83,2,155,855,10,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,820,10,1,34,4,0,0,0,0,0,0,0,0,0,0
84,2,155,858,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,819,11,1,33,5,0,0,0,0,0,0,0,0,0,0
85,2,155,857,5,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,820,10,1,34,4,0,0,0,0,0,0,0,0,0,0
86,2,155,855,7,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,822,12,2,31,2,0,0,0,0,0,0,0,0,0,0
87,2,155,855,7,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,814,10,2,40,3,0,0,0,0,0,0,0,0,0,0
88,2,155,855,7,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,820,12,2,30,5,0,0,0,0,0,0,0,0,0,0
89,2,155,855,9,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,821,11,2,30,5,0,0,0,0,0,0,0,0,0,0
90,2,155,857,5,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,820,12,2,30,5,0,0,0,0,0,0,0,0,0,0
91,2,155,855,7,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,822,10,2,31,4,0,0,0,0,0,0,0,0,0,0
92,2,155,856,9,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,823,10,1,31,4,0,0,0,0,0,0,0,0,0,0
93,2,155,857,6,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,822,10,2,31,4,0,0,0,0,0,0,0,0,0,0
94,2,155,857,6,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,822,11,2,32,2,0,0,0,0,0,0,0,0,0,0
95,2,155,856,10,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,815,11,2,39,2,0,0,0,0,0,0,0,0,0,0
96,2,155,858,7,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,822,11,2,32,2,0,0,0,0,0,0,0,0,0,0
97,2,155,858,7,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,814,12,2,39,2,0,0,0,0,0,0,0,0,0,0
98,2,155,858,5,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,815,11,2,39,2,0,0,0,0,0,0,0,0,0,0
99,2,155,856,7,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,822,11,2,31,3,0,0,0,0,0,0,0,0,0,0
0,2,156,852,7,10,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,784,10,2,28,45,0,0,0,0,0,0,0,0,0,0
1,2,156,851,5,13,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,787,11,2,21,48,0,0,0,0,0,0,0,0,0,0
2,2,156,853,5,11,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,786,12,2,21,48,0,0,0,0,0,0,0,0,0,0
3,2,156,850,4,15,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,786,11,2,23,47,0,0,0,0,0,0,0,0,0,0
4,2,156,851,4,14,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,786,11,2,23,47,0,0,0,0,0,0,0,0,0,0
5,2,156,852,7,10,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,786,11,2,23,47,0,0,0,0,0,0,0,0,0,0
6,2,156,851,5,13,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,791,10,2,21,45,0,0,0,0,0,0,0,0,0,0
7,2,156,851,8,10,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,786,10,2,25,46,0,0,0,0,0,0,0,0,0,0
8,2,156,850,7,12,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,790,11,2,23,43,0,0,0,0,0,0,0,0,0,0
9,2,156,850,7,12,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,778,12,1,29,49,0,0,0,0,0,0,0,0,0,0
10,2,156,851,5,13,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,778,12,1,29,49,0,0,0,0,0,0,0,0,0,0
11,2,156,850,3,16,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,781,12,2,24,50,0,0,0,0,0,0,0,0,0,0
12,2,156,852,7,10,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,779,10,2,29,49,0,0,0,0,0,0,0,0,0,0
13,2,156,852,5,12,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,781,12,2,24,50,0,0,0,0,0,0,0,0,0,0
14,2,156,851,4,14,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,783,10,2,24,50,0,0,0,0,0,0,0,0,0,0
15,2,156,850,6,13,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,785,12,2,27,43,0,0,0,0,0,0,0,0,0,0
16,2,156,852,6,11,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,787,12,2,25,43,0,0,0,0,0,0,0,0,0,0
17,2,156,850,7,12,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,787,12,2,26,42,0,0,0,0,0,0,0,0,0,0
18,2,156,851,7,11,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,787,12,2,26,42,0,0,0,0,0,0,0,0,0,0
19,2,156,851,4,14,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,788,12,1,26,42,0,0,0,0,0,0,0,0,0,0
20,2,156,852,4,13,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,788,12,1,26,42,0,0,0,0,0,0,0,0,0,0
21,2,156,852,2,15,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,792,12,1,21,43,0,0,0,0,0,0,0,0,0,0
22,2,156,851,3,15,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,792,11,1,22,43,0,0,0,0,0,0,0,0,0,0
23,2,156,850,3,16,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,794,10,2,20,43,0,0,0,0,0,0,0,0,0,0
24,2,156,851,6,12,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,794,10,2,20,43,0,0,0,0,0,0,0,0,0,0
25,2,156,852,3,14,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,794,10,2,20,43,0,0,0,0,0,0,0,0,0,0
26,2,156,851,6,12,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,792,11,2,20,44,0,0,0,0,0,0,0,0,0,0
27,2,156,852,2,15,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,793,10,2,20,44,0,0,0,0,0,0,0,0,0,0
28,2,156,852,5,12,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,793,12,2,21,41,0,0,0,0,0,0,0,0,0,0
29,2,156,853,4,12,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,793,12,2,21,41,0,0,0,0,0,0,0,0,0,0
30,2,156,851,7,11,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,784,11,1,30,43,0,0,0,0,0,0,0,0,0,0
31,2,156,852,5,12,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,784,11,1,30,43,0,0,0,0,0,0,0,0,0,0
32,2,156,852,1,16,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,784,11,1,30,43,0,0,0,0,0,0,0,0,0,0
33,2,156,851,2,16,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,781,10,2,26,50,0,0,0,0,0,0,0,0,0,0
34,2,156,850,3,16,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,790,12,1,20,46,0,0,0,0,0,0,0,0,0,0
35,2,156,851,5,13,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,790,12,1,20,46,0,0,0,0,0,0,0,0,0,0
36,2,156,851,8,10,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,791,11,1,20,46,0,0,0,0,0,0,0,0,0,0
37,2,156,851,6,12,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,787,11,1,21,49,0,0,0,0,0,0,0,0,0,0
38,2,156,851,2,16,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,788,10,1,21,49,0,0,0,0,0,0,0,0,0,0
39,2,156,852,1,16,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,788,10,1,21,49,0,0,0,0,0,0,0,0,0,0
40,2,156,852,1,16,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,788,12,1,28,40,0,0,0,0,0,0,0,0,0,0
41,2,156,852,3,14,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,789,10,2,28,40,0,0,0,0,0,0,0,0,0,0
42,2,156,851,7,11,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,790,12,2,23,42,0,0,0,0,0,0,0,0,0,0
43,2,156,851,4,14,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,792,11,1,23,42,0,0,0,0,0,0,0,0,0,0
44,2,156,852,7,10,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,787,10,2,23,47,0,0,0,0,0,0,0,0,0,0
45,2,156,850,8,11,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,791,11,1,23,43,0,0,0,0,0,0,0,0,0,0
46,2,156,851,8,10,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,791,11,1,23,43,0,0,0,0,0,0,0,0,0,0
47,2,156,853,6,10,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,791,11,1,23,43,0,0,0,0,0,0,0,0,0,0
48,2,156,851,6,12,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,785,12,2,23,47,0,0,0,0,0,0,0,0,0,0
49,2,156,851,7,11,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,786,11,2,23,47,0,0,0,0,0,0,0,0,0,0
50,2,156,853,1,15,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,785,12,2,23,47,0,0,0,0,0,0,0,0,0,0
51,2,156,851,9,9,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,792,11,1,21,44,0,0,0,0,0,0,0,0,0,0
52,2,156,851,4,14,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,793,12,2,20,42,0,0,0,0,0,0,0,0,0,0
53,2,156,851,8,10,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,794,10,2,21,42,0,0,0,0,0,0,0,0,0,0
54,2,156,853,3,13,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,793,12,2,20,42,0,0,0,0,0,0,0,0,0,0
55,2,156,852,7,10,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,795,11,1,20,42,0,0,0,0,0,0,0,0,0,0
56,2,156,853,5,11,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,795,11,1,20,42,0,0,0,0,0,0,0,0,0,0
57,2,156,852,4,13,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,793,11,1,23,41,0,0,0,0,0,0,0,0,0,0
58,2,156,851,6,12,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,789,11,1,22,46,0,0,0,0,0,0,0,0,0,0
59,2,156,851,4,14,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,790,10,1,22,46,0,0,0,0,0,0,0,0,0,0
60,2,156,852,6,11,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,790,10,1,22,46,0,0,0,0,0,0,0,0,0,0
61,2,156,850,7,12,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,791,10,2,23,43,0,0,0,0,0,0,0,0,0,0
62,2,156,851,5,13,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,791,10,2,23,43,0,0,0,0,0,0,0,0,0,0
63,2,156,850,5,14,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,785,12,1,27,44,0,0,0,0,0,0,0,0,0,0
64,2,156,851,4,14,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,785,12,1,27,44,0,0,0,0,0,0,0,0,0,0
65,2,156,852,7,10,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,785,12,1,27,44,0,0,0,0,0,0,0,0,0,0
66,2,156,852,4,13,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,786,11,1,27,44,0,0,0,0,0,0,0,0,0,0
67,2,156,852,1,16,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,789,12,2,22,44,0,0,0,0,0,0,0,0,0,0
68,2,156,850,5,14,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,787,11,2,23,46,0,0,0,0,0,0,0,0,0,0
69,2,156,851,4,14,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,787,11,2,23,46,0,0,0,0,0,0,0,0,0,0
70,2,156,851,6,12,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,788,10,2,23,46,0,0,0,0,0,0,0,0,0,0
71,2,156,852,5,12,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,788,10,2,23,46,0,0,0,0,0,0,0,0,0,0
72,2,156,850,4,15,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,778,12,2,27,50,0,0,0,0,0,0,0,0,0,0
73,2,156,852,5,12,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,786,12,2,24,45,0,0,0,0,0,0,0,0,0,0
74,2,156,851,6,12,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,779,11,2,27,50,0,0,0,0,0,0,0,0,0,0
75,2,156,850,5,14,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,784,12,1,27,45,0,0,0,0,0,0,0,0,0,0
76,2,156,852,6,11,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,789,11,2,22,45,0,0,0,0,0,0,0,0,0,0
77,2,156,851,7,11,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,785,11,1,27,45,0,0,0,0,0,0,0,0,0,0
78,2,156,851,8,10,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,786,10,1,27,45,0,0,0,0,0,0,0,0,0,0
79,2,156,851,8,10,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,786,10,2,26,45,0,0,0,0,0,0,0,0,0,0
